id_poliza,numero_poliza,id_cliente,tipo_cliente,documento_cliente,nombre_cliente,segmento,canal_origen,intermediario_id,intermediario_nombre,linea_negocio,producto,plan,moneda,suma_asegurada,deducible,coberturas_clave,fecha_inicio_vigencia,fecha_fin_vigencia,ciclo,estado_poliza,renovable,fecha_renovacion_estimada,estado_renovacion,motivo_no_renovacion,prima_neta,impuestos,prima_total,forma_pago,frecuencia_pago,estado_pago,dias_mora,valor_en_mora,fecha_ultimo_pago,numero_siniestros_12m,valor_siniestros_12m,ratio_siniestralidad_12m,score_riesgo,score_renovacion,categoria_prioridad,asesor_asignado_id,asesor_asignado_nombre,fecha_ultima_gestion,resultado_ultima_gestion,proxima_accion,fecha_proxima_accion,observaciones,telefono_cliente,email_cliente,ciudad_cliente,departamento_cliente,created_at,updated_at,fuente_dato,version_registro,antiguedad_cliente_meses,valor_total_primas_cliente,n_polisas_activas_cliente,lifetime_value_estimado,prob_churn,motivo_riesgo_churn,fecha_envio_cotizacion,fecha_respuesta_cliente,estado_cotizacion,competidor_reportado,descuento_ofrecido_pct,incremento_prima_pct,razon_ajuste_prima,metodo_recaudo,banco_recaudo,referencia_recaudo,promesa_pago_fecha,promesa_pago_valor,cobranza_etapa,cobranza_ult_gestion_fecha,cobranza_ult_resultado,semáforo_vencimiento,dias_para_vencimiento,ventana_renovacion_dias,kpi_retencion_cliente,kpi_retencion_producto,kpi_retencion_asesor,kpi_tiempo_promedio_renovacion_dias,kpi_contactabilidad,kpi_tasa_mora,kpi_siniestros_promedio_12m,kpi_ratio_siniestralidad_producto,riesgo_fraude_score,riesgo_fraude_flag,riesgo_cobertura_inadecuada_flag,nps_ultimo,csat_ultimo,quejas_12m,pqr_12m,reclamos_12m,canal_preferido_contacto,horario_preferido_contacto,idioma_preferido,consentimiento_marketing,consentimiento_whatsapp,consentimiento_email,broker_score,broker_tipo,broker_comision_pct,broker_comision_valor,campaña_actual,lead_source,utm_source,utm_medium,utm_campaign,ultima_interaccion_canal,ultima_interaccion_fecha,ultima_interaccion_detalle,sla_respuesta_horas,sla_cumplido_flag,prioridad_operativa,estado_documentacion,documentos_faltantes,fecha_ultima_actualizacion_docs,tipo_factura,numero_factura,fecha_factura,fecha_venc_factura,anexo_renovacion_flag,fecha_emision_anexo,motivo_anexo,usuario_aprueba_anexo,riesgo_operacional_flag,riesgo_operacional_detalle,alertas_activas,alerta_principal,geoloc_lat,geoloc_lon,zona_riesgo_geo,indice_climatico_zona,canal_pago_preferido,autopago_flag,autopago_fecha_activacion,ticket_soporte_abierto_flag,ticket_soporte_id,ticket_soporte_estado,custom_field_001,custom_field_002,custom_field_003,custom_field_004,custom_field_005,custom_field_006,custom_field_007,custom_field_008,custom_field_009,custom_field_010,custom_field_011,custom_field_012,custom_field_013,custom_field_014,custom_field_015,custom_field_016,custom_field_017,custom_field_018,custom_field_019,custom_field_020,custom_field_021,custom_field_022,custom_field_023,custom_field_024,custom_field_025,custom_field_026,custom_field_027,custom_field_028,custom_field_029,custom_field_030,custom_field_031,custom_field_032,custom_field_033,custom_field_034,custom_field_035,custom_field_036,custom_field_037,custom_field_038,custom_field_039,custom_field_040,custom_field_041,custom_field_042,custom_field_043,custom_field_044,custom_field_045,custom_field_046,custom_field_047,custom_field_048,custom_field_049,custom_field_050,custom_field_051,custom_field_052,custom_field_053,custom_field_054,custom_field_055,custom_field_056,custom_field_057,custom_field_058,custom_field_059
POLAF9YFT4GC5,4937704-69,CLI2OLRW334KK,natural,798107770,Sofía Gómez,PYME,Broker,BRKV2QJI47J,Broker Integral,Salud,Salud Premium,Gold,COP,9981600.0,0,ampliada,2024-06-12,2025-06-12,anual,vencida,sí,2025-06-12,cotizada,,1922300.0,315600.0,2237900.0,contado,anual,en_mora,118,436300.0,2026-01-06,0,0.0,0.0,38,85,B,ASES005,María Torres,2026-01-06,reagenda,enviar_cotizacion,2026-01-22,,+573243056235,sofia.gomez10@example.com,Bogotá,Cundinamarca,2025-10-11,2025-12-28,core,5,6,4704600.0,1,8685100.0,0.1765,,2026-01-09,,enviada,,0.0102,0.0212,IPC,PSE,Bancolombia,REC32W04NXV5,2026-02-02,324200.0,temprana,2026-01-12,contactado,rojo,-223,45,0.824,0.939,0.7833,7,0.5548,0.0241,0.824,0.5182,13,no,no,12,88,0,0,0,whatsapp,mañana,es,sí,no,sí,67,persona,0.1316,253000.0,Cross-sell,referido,linkedin,cpc,,whatsapp,2026-01-02,soporte,58,no,alta,en_revision,soat,2025-11-29,electrónica,FACUJB9NDXSS,2026-01-13,2026-01-24,sí,2026-01-08,ajuste_prima,u_comercial,no,,2,docs,8.271214,-72.059811,media,0.265,Débito,sí,2025-06-01,no,,,6441,4733,,0.0775,,,,,,,0.018,,NA,,,flag_no,,0.1023,,NA,,,,,,,,,,,tag_b,,,9566,0.4105,8335,,,,6640,0.9332,,,0.6374,0.8018,,,,flag_no,5131,5078,3309,0.4664,tag_b,,,0.3617,,6932
POLKUOZM7I9RY,4541937-39,CLIJK83MVQIIX,jurídica,800338844,Empresa López S.A.S.,Masivo,Broker,BRK09O08NE4,Broker Andes,Cumplimiento,Cumplimiento Contratos,A,COP,11017300.0,$1.000.000,basica,2026-02-01,2027-02-01,anual,vigente,sí,2027-02-01,en_gestion,,1191800.0,175100.0,1366900.0,recaudo,mensual,al_dia,0,0.0,2025-12-08,0,0.0,0.0,97,57,C,ASES002,Juan Pérez,2025-12-28,contactado,whatsapp,2026-02-06,Pendiente documentos,+573334059012,empresa.lopez80@example.com,Bogotá,Cundinamarca,2025-07-26,2025-12-25,batch_import,3,119,7642700.0,6,23441000.0,0.1932,,,,,,0.0,0.1249,Cambio cobertura,Débito automático,Bancolombia,REC9HUKP6JR0,,0.0,normal,,,verde,376,45,0.7363,0.7071,0.7444,6,0.294,0.1154,0.433,0.2572,15,no,sí,60,68,0,0,0,llamada,tarde,en,no,sí,sí,71,persona,0.0617,73500.0,Renueva 2026,referido,linkedin,organic,q1_2026,portal,2025-11-24,,50,no,media,completa,,2025-11-27,electrónica,FACNUD53QE5E,2026-01-04,2026-02-04,sí,2025-12-02,cambio_cobertura,u_comercial,no,,3,docs,8.946823,-73.521683,media,0.1361,Débito,no,,sí,TCKDK9XMA5VIX,,flag_si,,,flag_si,907,,,,,3154,4134,NA,1341,,,,,8388,,0.8364,,,NA,9186,0.5119,,,flag_si,,8670,,7638,flag_no,6761,0.527,tag_a,1150,2071,NA,,0.5616,,,,6514,0.1708,,,3659,0.1977,,,0.3188,7149,6939,,,9683,
POL226G5IUVWL,3775217-33,CLI2XZ0X9F6F5,natural,1957762196,Mateo Rodríguez,Masivo,Directo,,,Cumplimiento,Cumplimiento Judicial,Gold,COP,6336400.0,$1.000.000,basica+asistencia,2024-11-10,2025-05-09,semestral,vencida,sí,2025-05-09,perdida,otro,776800.0,136800.0,913600.0,financiado,trimestral,al_dia,0,0.0,2025-11-28,0,0.0,0.0,66,74,B,ASES005,María Torres,2025-12-25,reagenda,llamar,2026-01-25,,+573445038393,mateo.rodriguez98@example.com,Bucaramanga,Santander,2025-01-28,2025-12-24,crm,4,89,1168400.0,6,3847100.0,0.0907,,2026-01-19,2026-01-12,enviada,Aseguradora Y,0.0,0.0096,Cambio cobertura,Efectivo,Bancolombia,RECVSLRDMZVX,,0.0,normal,,,rojo,-257,45,0.88,0.7726,0.7915,10,0.528,0.005,0.697,0.1117,20,no,sí,35,85,0,2,0,,mañana,es,no,sí,sí,58,,0.0,0.0,Winback,callcenter,meta,,renewals,whatsapp,2025-12-26,pago,51,no,media,en_revision,cedula,2025-12-25,electrónica,FACGSC2GLXV8,2025-11-23,2025-12-17,no,,,,sí,datos_inconsistentes,3,,4.947541,-72.867934,media,0.2093,Tarjeta,sí,2025-04-08,sí,TCKJQYCRHO7AZ,,,,2627,,,,,,,8325,9470,tag_a,NA,,,flag_no,0.1233,,,8597,,,,5785,0.401,,,,,,368,2256,,,7157,2624,,3429,5345,,5361,,,300,flag_si,,,,,,,,,210,,,,,
POLF8BV5ZHP6P,7467733-81,CLIYY5XHQ3U91,jurídica,802482959,Empresa Gómez S.A.S.,Masivo,Broker,BRKETC543EV,Broker Norte,Vida,Vida Plus,Platinum,COP,2005000.0,$1.000.000,premium,2024-11-07,2025-11-07,anual,cancelada,sí,2025-11-07,pendiente,,3156300.0,400800.0,3557100.0,recaudo,trimestral,al_dia,0,0.0,2025-11-08,1,0.0,0.0,30,33,A,ASES004,Carlos Díaz,2026-01-21,contactado,whatsapp,2026-01-31,Enviar propuesta,+573221557294,empresa.gomez1@example.com,Medellín,Antioquia,2026-01-11,2026-01-01,batch_import,5,38,5262600.0,3,6388600.0,0.2257,,,,,,0.0,0.0283,Ajuste técnico,PSE,Bancolombia,RECLXRKUOYSV,,0.0,normal,,,rojo,-75,45,0.829,0.8757,0.8105,4,0.7431,0.2201,1.145,0.2959,34,no,no,34,64,0,0,0,,mañana,es,sí,no,sí,79,empresa,0.0456,143900.0,Cross-sell,referido,meta,cpc,brand,llamada,2025-12-23,cambio cobertura,39,no,alta,incompleta,soat,2025-10-19,electrónica,FAC84L9GM5HN,2026-01-08,2026-01-23,sí,2025-12-10,cambio_cobertura,u_comercial,no,,4,siniestro,3.970975,-72.077362,baja,0.7807,Transferencia,no,,sí,TCKOH9JV8A6M6,abierto,2966,,5777,7257,,,1446,,,,8982,,5428,,tag_b,0.894,,0.9198,,flag_si,,tag_a,NA,,flag_si,0.0948,2750,,0.5441,,9750,0.7405,,0.7569,,,1152,,,8457,3723,,tag_b,,0.6067,4037,9375,7850,9738,,,0.1668,,,,0.7974,0.7201,,8863
POLB6UXQRKUW2,5986002-45,CLIUWOXT118QZ,jurídica,983607445,Empresa Rojas S.A.S.,Masivo,Directo,,,Pyme,Pyme Integral,B,COP,24808700.0,$500.000,ampliada,2025-01-03,2025-07-02,semestral,cancelada,sí,2025-07-02,en_gestion,,1557800.0,285700.0,1843500.0,financiado,anual,al_dia,0,0.0,2025-11-28,0,0.0,0.0,75,18,B,ASES002,Juan Pérez,2025-12-28,interesado,visita,2026-01-29,Revisar mora,+573708076460,empresa.rojas33@example.com,Cartagena,Bolívar,2025-12-24,2026-01-07,batch_import,3,43,10644400.0,6,30171200.0,0.3641,siniestralidad,,,,,0.0,0.0304,Cambio cobertura,Efectivo,,RECDO70IU7HW,,0.0,normal,,,rojo,-203,45,0.9964,0.9099,0.7519,12,0.8336,0.1077,0.944,0.1479,1,no,sí,73,71,0,1,2,email,,es,no,sí,sí,78,,0.0,0.0,Renueva 2026,callcenter,,email,renewals,email,2025-12-09,consulta renovación,63,no,baja,completa,,2026-01-14,manual,FACXDYQ8D7WG,2025-10-29,2025-11-09,sí,2025-11-20,cambio_cobertura,,sí,recaudo,1,vencimiento,10.851371,-76.964428,alta,0.3031,,no,,no,,,2128,tag_a,708,3673,,flag_no,tag_b,,,,5423,0.5627,,,,3086,,,,,,0.7622,,,,,,686,0.7136,,,,,,tag_a,tag_a,7702,0.2075,,,4084,NA,,7825,233,0.5688,,,,0.8677,,,flag_no,432,,,,4068,4205
POLIEO9UVJ3BS,5096936-61,CLIEOZPRRT2L2,natural,1558062356,Laura Díaz,PYME,Broker,BRK67CGFX30,Broker Andes,Salud,Salud Premium,C,COP,2960700.0,0,ampliada,2025-04-30,2026-04-30,anual,vigente,sí,2026-04-30,en_gestion,,2113200.0,280800.0,2394000.0,financiado,anual,al_dia,0,0.0,2026-01-02,0,0.0,0.0,49,41,C,ASES001,Laura Gómez,2025-12-16,no_interesado,visita,2026-02-01,Revisar mora,+573880057184,laura.diaz19@example.com,Cartagena,Bolívar,2025-03-13,2026-01-20,batch_import,4,8,4874300.0,2,8683800.0,0.1652,,,,,,0.0,0.1327,Cambio cobertura,PSE,Banco de Bogotá,REC1BX6AZ8YG,,0.0,normal,,,verde,99,45,0.9303,0.8016,0.8673,0,0.5003,0.211,0.843,0.2035,0,no,sí,53,68,1,1,0,,tarde,es,sí,no,sí,66,persona,0.1297,274100.0,Cross-sell,,google,organic,,llamada,2026-01-14,consulta renovación,44,no,alta,completa,,2025-11-21,electrónica,FACF7BCU5SXQ,2025-12-17,2026-01-07,no,,,,sí,datos_inconsistentes,2,,9.223275,-75.397002,alta,0.4431,Tarjeta,no,,no,,,,,,,,,4435,,,318,4346,,4211,0.7235,flag_no,,,4105,,,,,,9928,,,,0.5772,,,,8194,2509,,,,0.6477,,0.0293,,,6187,,,,,,6950,,,8892,,0.6181,,0.5095,6193,,,0.5457
POLOAUDWYUSAZ,8906784-10,CLI6519EYINYC,natural,1053459883,Carlos Díaz,Masivo,Alianza,,,Cumplimiento,Cumplimiento Judicial,Platinum,COP,25005500.0,$1.000.000,basica,2024-04-01,2025-04-01,anual,vencida,no,,,,1123800.0,139200.0,1263000.0,contado,mensual,en_mora,8,261100.0,2025-12-24,0,0.0,0.0,53,73,B,ASES004,Carlos Díaz,2025-12-17,reagenda,visita,2026-02-05,Pendiente documentos,+573394083725,carlos.diaz22@example.com,Bogotá,Cundinamarca,2025-08-26,2026-01-03,batch_import,2,2,3613600.0,2,7228800.0,0.1011,,,,,,0.0,0.1112,Cambio cobertura,Débito automático,BBVA,RECOYLCB37BQ,2026-02-04,144400.0,tardía,2026-01-21,no_contactado,rojo,-295,45,0.7951,0.9128,0.8279,8,0.6886,0.1628,0.422,0.2339,34,no,sí,44,89,0,1,0,llamada,tarde,es,sí,no,sí,100,,0.0,0.0,Winback,,,email,,email,2025-12-12,pago,55,no,media,en_revision,certificado_bancario,2025-10-18,manual,FACJ1MNYW0YF,2025-12-16,2025-12-31,no,,,,no,,0,,6.685697,-75.925461,media,0.2475,Débito,no,,no,,,NA,0.5692,0.9208,0.9684,0.5406,,9960,,,6172,0.4582,,,,0.945,0.6736,,760,0.0649,,6405,,,,8446,,tag_a,,,5824,,,,9139,,,,,,,1592,0.4657,,NA,,1160,tag_a,,,,5267,2718,,,1929,,,0.2402,
POLMLTFU577TD,3364015-18,CLI5BFXPFW8XE,natural,1476922395,Camila Rojas,Masivo,Digital,,,RC,RC General,Platinum,COP,60339000.0,0,basica,2025-08-26,2026-02-22,semestral,vigente,sí,2026-02-22,pendiente,,416900.0,50200.0,467100.0,financiado,trimestral,al_dia,0,0.0,2025-12-21,1,0.0,0.0,55,37,B,ASES004,Carlos Díaz,2026-01-15,no_interesado,whatsapp,2026-01-30,Revisar mora,+573653747953,camila.rojas94@example.com,Cali,Valle del Cauca,2025-05-08,2026-01-05,batch_import,5,58,2485600.0,4,6525300.0,0.2389,,,,,,0.0,0.1342,Siniestralidad,PSE,BBVA,RECPQRT3MF3G,,0.0,normal,,,amarillo,32,45,0.9948,0.7213,0.9537,11,0.7549,0.0046,0.615,0.0837,27,no,no,70,86,1,0,0,,,en,sí,sí,sí,67,,0.0,0.0,Winback,web,meta,email,q1_2026,whatsapp,2025-11-24,,18,sí,baja,en_revision,camara_comercio,2025-11-29,electrónica,FACY8PZL99UJ,2025-12-21,2026-02-02,sí,2026-01-07,cambio_cobertura,u_comercial,no,,2,siniestro,9.620882,-72.176745,alta,0.8898,Débito,no,,no,,,0.7502,,,flag_si,tag_b,,,8494,,,,,,,4907,,,0.6934,flag_no,0.9906,0.2779,8061,,,4657,,0.4982,,,,0.3295,,,,,,,0.4406,,0.857,0.6842,,,0.8824,,0.2035,,,,,4857,,flag_no,9027,2883,,,,8852
POLK5LBCHY3T5,8722075-21,CLIWO7V1GSFYT,jurídica,842773062,Empresa López S.A.S.,Masivo,Digital,,,Hogar,Hogar Básico,Silver,COP,11199100.0,0,premium,2025-03-17,2026-03-17,anual,vigente,sí,2026-03-17,perdida,precio,1357100.0,174900.0,1532000.0,contado,trimestral,al_dia,0,0.0,2025-10-02,0,0.0,0.0,68,62,C,ASES004,Carlos Díaz,2025-12-18,no_interesado,email,2026-02-04,Pendiente documentos,+573223322360,empresa.lopez56@example.com,Bogotá,Cundinamarca,2025-09-26,2025-12-26,crm,3,96,1587600.0,2,4336400.0,0.1634,,2025-12-22,2026-01-11,enviada,Aseguradora Y,0.0,0.0772,,Transferencia,Banco de Bogotá,REC90FS6QIJ8,,0.0,normal,,,verde,55,45,0.7257,0.768,0.8827,3,0.7101,0.1481,0.721,0.4167,18,no,no,34,73,0,0,0,email,noche,en,sí,no,sí,86,,0.0,0.0,Cross-sell,callcenter,,cpc,q1_2026,email,2025-12-31,pago,44,no,baja,incompleta,,2025-11-22,electrónica,FACCEQ0YET33,2026-01-19,2026-02-17,sí,2025-12-20,actualizacion_datos,u_operaciones,no,,2,docs,10.32333,-73.309361,media,0.5051,Transferencia,sí,2025-03-31,no,,,NA,0.7747,,0.5621,,0.5527,,0.1147,,,0.1261,tag_a,,,tag_a,,tag_a,7065,,,,,0.5295,flag_no,,5771,,0.2689,,,0.021,0.7228,,5124,9712,4571,tag_b,,,,5292,,,flag_si,,NA,,3953,8266,,0.0325,,,,,5250,0.5953,,flag_si
POLNVXNZU6MRU,7221890-57,CLI4HOAWQF1CL,natural,706235969,Miguel Pérez,Masivo,Broker,BRK0GH1IX2A,Broker Capital,Pyme,Pyme Multirriesgo,A,COP,9383400.0,0,ampliada,2025-11-26,2026-11-26,anual,vigente,sí,2026-11-26,en_gestion,,2127700.0,349400.0,2477100.0,recaudo,mensual,al_dia,0,0.0,2025-12-14,0,0.0,0.0,57,48,C,ASES005,María Torres,2025-12-29,interesado,llamar,2026-02-08,Revisar mora,+573257687828,miguel.perez89@example.com,Cartagena,Bolívar,2025-08-13,2026-01-18,core,5,65,4508600.0,1,9499700.0,0.0,,,,,,0.0,0.0105,Ajuste técnico,Débito automático,BBVA,RECE46F7761X,,0.0,normal,,,verde,309,45,0.9023,0.8402,0.8574,9,0.74,0.1561,0.185,0.2383,9,no,sí,27,57,0,0,0,llamada,mañana,en,no,sí,sí,96,empresa,0.0711,151300.0,Renueva 2026,referido,google,organic,,portal,2025-12-04,,34,no,media,completa,,2026-01-18,,,,,sí,2025-12-14,actualizacion_datos,u_operaciones,no,,1,vencimiento,8.488729,-72.281652,alta,0.268,PSE,sí,2025-08-29,no,,,0.5282,,0.1269,,,,440,,0.5925,4143,,0.4825,2520,,,,0.6226,,flag_si,,,flag_no,,,,,,0.01,2881,0.1948,,,,,0.4913,,,,,,3339,,flag_si,,5002,2666,9868,,,,,,,0.9505,,,9432,0.3836,
POL7596D4HTUW,9492251-71,CLI0ZD8IP5OBK,jurídica,886183737,Empresa Martínez S.A.S.,Masivo,Broker,BRK62K5TSG5,Broker Norte,Vida,Vida Individual,Platinum,COP,9609500.0,$500.000,basica+asistencia,2024-09-18,2025-09-18,anual,vencida,no,,,,4074900.0,560000.0,4634900.0,financiado,anual,en_mora,34,1742000.0,2025-11-27,1,37400.0,0.0081,30,53,A,ASES001,Laura Gómez,2025-12-21,contactado,visita,2026-02-07,,+573120274666,empresa.martinez31@example.com,Bogotá,Cundinamarca,2025-05-08,2025-12-29,core,1,107,9173500.0,4,31256600.0,0.1491,,,,,,0.0,0.0782,Cambio cobertura,Efectivo,Bancolombia,REC3RMZM4QI3,2026-02-03,1521100.0,preventiva,2026-01-09,contactado,rojo,-125,45,0.8549,0.8744,0.8675,11,0.4427,0.144,0.94,0.3612,20,no,no,43,88,0,0,0,whatsapp,noche,en,no,no,no,60,,0.1179,480400.0,Cross-sell,web,,,,whatsapp,2026-01-21,soporte,36,no,media,en_revision,certificado_bancario,2025-12-02,,,,,sí,2026-01-04,cambio_cobertura,u_operaciones,no,,0,,3.079754,-77.033786,baja,0.8076,Transferencia,sí,2025-08-12,sí,TCK2U5CXUHGK4,,0.9808,,,0.1557,,,6124,5532,5833,,0.2257,,0.2118,0.7925,flag_si,tag_a,,,0.1869,,,0.0667,,,,3154,,,,,,,,,,0.9986,,4354,,,0.0248,,,,,0.8352,7877,,,,,,,0.3654,,,,,3509
POLMWNMJ0SISJ,4883491-73,CLIL745CSF0AL,natural,583200880,Mariana García,Masivo,Alianza,,,RC,RC Profesional,A,COP,3597900.0,$500.000,premium,2026-01-13,2026-07-12,semestral,vigente,sí,2026-07-12,cotizada,,1803800.0,251900.0,2055700.0,financiado,trimestral,al_dia,0,0.0,2025-11-10,2,2577900.0,1.254,53,58,C,ASES003,Diana Rojas,2025-12-26,no_interesado,llamar,2026-01-22,Revisar mora,+573213035313,mariana.garcia38@example.com,Bogotá,Cundinamarca,2025-07-05,2025-12-27,crm,5,84,10866800.0,4,31629000.0,0.2696,mora,2026-01-14,,enviada,,0.1191,0.1798,IPC,Transferencia,Davivienda,RECF188NV6YY,,0.0,normal,,,verde,172,45,0.8418,0.5825,0.8336,9,0.7992,0.2179,0.448,0.2029,16,no,no,53,100,0,2,0,email,mañana,en,no,sí,sí,57,,0.0,0.0,Cross-sell,broker,google,cpc,,email,2026-01-19,,15,sí,alta,completa,,2025-11-30,,,,,no,,,,sí,recaudo,2,,3.688929,-74.424748,alta,0.5028,Tarjeta,no,,sí,TCK583BYGRUZU,abierto,7008,4811,,,7798,0.7549,5795,0.9552,,,,flag_si,,flag_si,7320,,,4662,5225,3837,,,,,,,,9929,,,flag_si,,,,flag_si,,4650,5535,,flag_no,,,NA,,,4725,,4017,,,,NA,,,,,,,
POL4588YSVCZA,3027043-24,CLILJQZDCSE09,natural,173351754,Juan García,Masivo,Digital,,,Hogar,Hogar Total,Platinum,COP,11923300.0,10%,premium,2024-11-07,2025-11-07,anual,vencida,no,,,,1065200.0,202300.0,1267500.0,financiado,anual,en_mora,31,105400.0,2025-11-09,0,0.0,0.0,34,67,B,ASES004,Carlos Díaz,2025-12-29,interesado,email,2026-01-31,Revisar mora,+573430923467,juan.garcia33@example.com,Cali,Valle del Cauca,2025-11-06,2026-01-11,crm,2,8,4238200.0,5,13735700.0,0.3442,,,,,,0.0,0.1858,Cambio cobertura,Débito automático,,REC7418GRZRK,2026-02-01,96900.0,jurídica,2026-01-07,contactado,rojo,-75,45,0.9032,0.5945,0.8142,10,0.5423,0.2785,0.382,0.2226,16,no,sí,20,47,0,1,0,email,mañana,es,sí,sí,no,86,,0.0,0.0,Cross-sell,referido,,,q1_2026,portal,2025-12-10,cambio cobertura,53,no,baja,completa,,2026-01-03,,,,,no,,,,no,,1,,10.050065,-77.071666,baja,0.7068,,no,,no,,,,,227,,tag_b,,0.1911,346,,0.7905,,0.454,,,7121,0.3017,flag_no,,,0.384,0.8544,,NA,,,7130,,,,,6714,,0.749,0.2723,4407,0.1175,,,,,1471,0.252,,,,8165,,,0.9208,0.5816,,,,,,tag_b,3698,,
POL10IDSFFQ0N,3099574-53,CLI78IA619Q1J,natural,1045490202,Carlos López,Corporate,Broker,BRKNXTIWFKL,Broker Norte,RC,RC Profesional,Platinum,COP,8982200.0,10%,ampliada,2024-03-17,2024-04-16,mensual,cancelada,no,,,,6016100.0,1092400.0,7108500.0,recaudo,anual,al_dia,0,0.0,2025-09-25,0,0.0,0.0,57,90,B,ASES004,Carlos Díaz,2025-12-14,no_contactado,email,2026-01-26,Pendiente documentos,+573617139426,carlos.lopez76@example.com,Cartagena,Bolívar,2025-08-01,2025-12-28,crm,1,110,36029100.0,4,99101300.0,0.2669,mora,,,,,0.0,0.083,Siniestralidad,Débito automático,BBVA,RECETMO11IF2,,0.0,normal,,,rojo,-645,45,0.802,0.6971,1.0,5,0.6157,0.1733,1.0,0.4024,39,no,sí,47,89,1,0,0,whatsapp,tarde,es,no,no,sí,64,,0.1617,972800.0,Renueva 2026,,linkedin,organic,renewals,email,2025-11-23,consulta renovación,27,no,baja,incompleta,cedula,2025-12-18,electrónica,FACG5HEW5STN,2025-11-01,2025-11-16,sí,2025-12-06,,u_admin,no,,3,vencimiento,8.827951,-76.401816,media,0.3713,PSE,no,,sí,TCKRPXT6XNNZL,en_progreso,,,,2175,,9374,,9948,,0.5559,3566,1315,374,,,,0.6995,0.412,,,,,489,,,,0.1384,8585,,603,,,tag_b,,,,8714,,,1458,0.6658,,,,,,,,,0.5247,,4832,,6793,,5518,0.6394,,
POL087NNY9MO2,4437446-33,CLI2XHQSHB0DX,natural,622206840,Andrés López,PYME,Broker,BRKT60PV7TI,Broker Integral,Pyme,Pyme Integral,C,COP,2713100.0,$1.000.000,ampliada,2025-09-20,2025-12-19,trimestral,cancelada,no,,,,2355000.0,347100.0,2702100.0,financiado,trimestral,en_mora,75,319200.0,2025-11-05,1,261500.0,0.0968,83,56,A,ASES001,Laura Gómez,2026-01-02,reagenda,whatsapp,2026-02-04,,+573485350165,andres.lopez35@example.com,Bucaramanga,Santander,2025-06-14,2025-12-27,core,5,81,15394500.0,1,35622700.0,0.1768,,,,,,0.0,0.057,IPC,Transferencia,Davivienda,REC90OK11UUY,2026-02-01,234500.0,tardía,2026-01-02,promesa,rojo,-33,45,0.7546,0.6766,0.8111,6,0.4359,0.3018,1.326,0.0898,12,no,no,81,73,0,3,0,whatsapp,tarde,en,sí,sí,no,78,,0.1251,294600.0,Winback,,google,cpc,brand,email,2025-12-04,cambio cobertura,32,no,baja,incompleta,certificado_bancario,2025-11-27,,,,,no,,,,no,,3,vencimiento,9.91996,-75.736591,alta,0.1783,Débito,no,,sí,TCK028LSUXOM9,en_progreso,6607,,8247,,,,,,0.8935,6388,,0.7568,flag_no,,,0.332,,,,,flag_no,0.7444,6371,,,,,,,0.152,,,,0.1303,960,,,,,9549,,1342,,,,,flag_no,6636,5753,6697,1149,727,,0.3456,,,,,
POL95C434DT6U,7455317-93,CLIIL01AV2R2A,natural,643944933,Sofía Herrera,PYME,Broker,BRK6YEYXIY4,Broker Norte,Pyme,Pyme Integral,Platinum,COP,15055300.0,$500.000,basica,2025-10-05,2026-01-03,trimestral,cancelada,no,,,,1163800.0,198600.0,1362400.0,contado,trimestral,al_dia,0,0.0,2025-12-07,0,0.0,0.0,31,76,B,ASES003,Diana Rojas,2026-01-14,reagenda,llamar,2026-02-09,Enviar propuesta,+573610104778,sofia.herrera99@example.com,Bucaramanga,Santander,2025-07-17,2026-01-21,batch_import,1,109,2752100.0,2,8057600.0,0.3349,siniestralidad,,,,,0.0,0.0101,,Transferencia,,RECPS2RRTXVF,,0.0,normal,,,rojo,-18,45,0.9022,0.85,0.9533,11,0.4975,0.2491,0.397,0.3939,10,no,sí,100,60,1,1,0,,mañana,es,no,sí,no,80,persona,0.142,165300.0,Winback,,linkedin,organic,renewals,whatsapp,2025-12-16,soporte,6,sí,baja,completa,,2025-09-23,electrónica,FACRY7QNUNZJ,2026-01-21,2026-02-24,no,,,,sí,validacion_doc,1,siniestro,5.813679,-74.510836,alta,0.0727,Débito,sí,2025-09-26,sí,TCK9V37PRDDTB,abierto,8322,0.5712,2222,,0.7454,,0.379,0.3028,,,8272,1727,0.4593,0.818,1765,6628,0.9299,,,,,,0.5451,0.6615,0.9033,,,0.0985,0.2321,NA,0.7089,,6669,0.8237,0.857,8184,0.4151,,0.0893,3868,,4319,,0.4378,,,5446,0.2307,0.2912,,0.7723,7483,,,3611,8951,0.0755,,7980
